,id,Name,Calories,Protein_(g),Carbs_(g),Fiber_(g),Sugar_(g),Calcium_(mg),Sodium_(mg),Total_Fat_(g)
7638,23595,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,ALL GRDS,CKD,BRSD",196,33.15,0.0,0.0,0.0,16.0,54.0,4.827999999999999
7173,23083,"BEEF,SHLDR POT RST,BNLESS,LN,0"" FAT,ALL GRDS,CKD,BRSD",196,31.48,0.0,0.0,0.0,13.0,61.0,5.942
7229,23139,"BEEF,CHK EYE CNTRY-STYLE RIBS,BNL,LN & FAT,0"" FAT,SEL,RAW",196,19.1,0.0,0.0,0.0,14.0,77.0,12.286999999999999
3780,13319,"BEEF,VAR MEATS&BY-PRODUCTS,BRAIN,CKD,PAN-FRIED",196,12.57,0.0,0.0,,9.0,158.0,7.720000000000001
4015,13864,"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,CHOIC,RAW",195,20.56,0.0,0.0,0.0,4.0,54.0,9.77
3835,13378,"BEEF,CHUCK,ARM POT RST,LN,0""FAT,SEL,CKD,BRSD",195,33.37,0.0,0.0,0.0,17.0,55.0,4.663
7298,23218,"BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN & FAT,0"" FAT,CHOC,RW",195,20.06,0.0,0.0,0.0,6.0,65.0,11.044
7330,23250,"BEEF,TOP LOIN PETITE RST,BNLSS,LN,1/8"" FAT,ALL GRDS,CKD,RSTD",195,28.33,0.82,0.0,0.0,17.0,62.0,6.8759999999999994
7327,23247,"BEEF,TOP LOIN FILET,BNLESS,LN,1/8"" FAT,ALL GRDS,CKD,GRILLED",195,29.33,0.3,0.0,0.0,17.0,63.0,6.615
7681,23638,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,ALL GRDS,CKD,BRLD",195,29.58,0.0,0.0,0.0,19.0,62.0,5.955
3755,13070,"BEEF,FLANK,STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",194,27.82,0.0,0.0,0.0,15.0,56.0,6.731
7630,23587,"BEEF,TENDERLOIN,STEAK,LN,1/8"" FAT,SEL,CKD,BRLD",194,29.07,0.0,0.0,0.0,21.0,62.0,6.0489999999999995
4013,13862,"BEEF,SHLDR TOP BLDE STK,BNLS,LN & FAT,0"" FAT,SEL,CKD,G",194,27.7,0.0,0.0,0.0,14.0,88.0,8.059
7479,23401,"BEEF,NZ,IMP,BRISKET NAVEL END,LN,RAW",194,19.74,0.0,0.0,0.0,5.0,66.0,9.835
3909,13470,"BEEF,SHRT LOIN,PRTRHS STEAK,LN,0"" FAT,SEL,CKD,BRLD",194,26.89,0.0,0.0,0.0,6.0,69.0,7.039999999999999
7488,23410,"BEEF,NZ,IMP,FLANK,LN,CKD,BRSD",194,30.75,0.0,0.0,0.0,5.0,28.0,5.574
7562,23484,"BEEF,COMP OF RTL CUTS,LN,1/8"" FAT,ALL GRDS,CKD",194,28.95,0.0,0.0,0.0,12.0,54.0,6.641
7182,23092,"BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,CKD,BRSD",194,32.49,0.0,0.0,0.0,17.0,65.0,6.4399999999999995
7551,23473,"BEEF,GROUND,93% LN MEAT / 7% FAT,PATTY,CKD,BRLD",193,26.22,0.0,0.0,0.0,9.0,66.0,7.353
3850,13394,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,ALL GRDS,CKD,BRLD",193,29.41,0.0,0.0,0.0,19.0,61.0,5.872999999999999
7476,23397,"BEEF,NZ,IMP,BOLAR BLADE,LN,CKD,FAST RSTD",193,33.53,0.0,0.0,0.0,5.0,33.0,4.247
7603,23560,"BEEF,GROUND,95% LN MEAT / 5% FAT,CRUMBLES,CKD,PAN-BROWNED",193,29.17,0.0,0.0,0.0,9.0,85.0,6.311999999999999
7684,23647,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0"" FAT,CHOIC,CKD,RSTD",193,26.34,0.0,0.0,0.0,15.0,54.0,8.434000000000001
7664,23621,"BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,CHOIC,CKD,BRLD",193,32.04,0.0,0.0,0.0,7.0,42.0,4.7669999999999995
4019,13868,"BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,ALL GRDS,RAW",192,20.7,0.0,0.0,0.0,20.0,56.0,9.530999999999999
4091,13948,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,ALL GRDS,CKD,BRLD",192,27.66,0.0,0.0,0.0,20.0,56.0,6.712
7553,23475,"BEEF,GROUND,93% LN MEAT / 7% FAT,LOAF,CKD,BKD",192,27.03,0.0,0.0,0.0,10.0,59.0,6.945
7543,23465,"BEEF,NZ,IMP,RUMP CENTRE,LN & FAT,CKD,FAST FRIED",192,30.01,0.0,0.0,0.0,5.0,55.0,5.571
7239,23149,"BEEF,RIB EYE STEAK,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,CKD,GRILLED",192,28.98,0.0,0.0,0.0,6.0,59.0,7.5489999999999995
3954,13799,"BEEF,COMP OF RTL CUTS,LN&FAT,1/8""FAT,SEL,RAW",192,19.06,0.0,0.0,0.0,17.0,51.0,10.84
7375,23295,"BEEF,AUS,IMP,WGU,TENLN STK/RST,BNLESS,LN,MRB SCR 4/5,RAW",191,20.19,0.0,0.0,0.0,4.0,64.0,10.753
3764,13156,"BEEF,RND,FULL CUT,LN,1/4""FAT,CHOIC,CKD,BRLD",191,29.21,0.0,0.0,0.0,5.0,64.0,5.66
3787,13326,"BEEF,VAR MEATS & BY-PRODUCTS,LIVER,CKD,BRSD",191,29.08,5.13,0.0,0.0,6.0,79.0,4.071
7180,23090,"BEEF,CHUCK FOR STEW,LN & FAT,ALL GRDS,CKD,BRSD",191,32.41,0.0,0.0,0.0,16.0,67.0,6.3
7467,23387,"BEEF,LN,TP LN STEAK,BNLESS,LIP-ON,LN & FAT,1/8"" FAT,SEL,RAW",191,21.54,0.0,0.0,0.0,15.0,45.0,11.027999999999999
7361,23281,"BEEF,LOIN,TOP SIRLN CAP STK,BNLS,LN & FAT,1/8"" FAT,AL GDS,RW",191,19.9,0.0,0.0,0.0,6.0,80.0,11.119
7268,23178,"BEEF,RIB EYE STEAK,BNLESS,LIP OFF,LN,0"" FAT,SEL,CKD,GRILLED",191,29.18,0.0,0.0,0.0,6.0,59.0,7.5489999999999995
7176,23086,"BEEF,CHK,MOCK TENDER STK,BNLS,LN,0"" FAT,ALL GRDS,CKD,BRSD",190,33.31,0.0,0.0,0.0,15.0,68.0,5.563000000000001
3975,13822,"BEEF,CHK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,CHOIC,CKD",190,26.41,0.0,0.0,0.0,18.0,79.0,8.442
7172,23082,"BEEF,SHLDR POT RST,BNLESS,LN,0"" FAT,SEL,CKD,BRSD",190,31.71,0.0,0.0,0.0,13.0,63.0,4.97
3881,13438,"BEEF,RND,TOP RND,LN,0""FAT,SEL,CKD,BRSD",190,36.12,0.0,0.0,0.0,4.0,45.0,2.92
7649,23606,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,1/8"" FAT,ALL GRDS,CKD,BRLD",189,29.3,0.0,0.0,0.0,19.0,61.0,5.531000000000001
7584,23517,"BEEF,CHUCK,CLOD STEAK,LN ONLY,TO 1/4"" FAT,ALL GRDS,CKD,BRSD",189,29.34,0.0,0.0,0.0,8.0,60.0,5.721
7322,23242,"BEEF,LOIN,TOP SIRLON CAP STK,BNLS,LN,1/8"" FAT,CHOIC,CKD,GRLD",189,28.19,1.07,0.0,0.0,17.0,62.0,6.667999999999999
3893,13450,"BEEF,LOIN,TOP LOIN STK,BNLS,LIP OFF,LN,0"" FAT,SEL,CKD,GRLD",189,29.99,0.0,0.0,0.0,14.0,58.0,5.625
7677,23634,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,SEL,CKD,BRSD",189,33.18,0.0,0.0,0.0,17.0,55.0,4.189
4034,13883,"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,ALL GRDS,RAW",189,19.6,0.0,0.0,,5.0,58.0,9.6
4085,13934,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,1/8"" FAT,SEL,RAW",189,20.68,0.0,0.0,0.0,24.0,53.0,9.256
7199,23109,"BEEF,CHK,UNDBLE CNTR STK,BNL,DENR CUT,LN & FAT,0""FAT, CH, RW",189,18.85,0.53,0.0,0.0,11.0,75.0,11.177
7356,23276,"BEEF,RIBEYE PETITE RST,BNLESS,LN,0"" FAT,CHOIC,CKD,RSTD",188,28.0,0.0,0.0,0.0,5.0,54.0,6.634
3825,13366,"BEEF,COMP OF RTL CUTS,LN,0""FAT,SEL,CKD",188,29.88,0.0,0.0,0.0,14.0,64.0,5.886
3871,13421,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD",188,26.79,0.0,0.0,0.0,6.0,35.0,6.412
7426,23346,"BEEF,LOIN,TENDERLOIN RST,BNLESS,L & F,0"" FAT,CHOIC,CKD,RSTD",188,27.26,0.0,0.0,0.0,14.0,56.0,7.47
7510,23432,"BEEF,NZ,IMP,RUMP CENTRE,LN,CKD,FAST FRIED",188,30.17,0.0,0.0,0.0,5.0,55.0,5.231
3898,13455,"BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,CHOIC,CKD,BRLD",188,30.29,0.0,0.0,0.0,17.0,63.0,5.11
7629,23586,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,SEL,CKD,BRLD",188,30.87,0.0,0.0,0.0,22.0,66.0,4.853
3935,13502,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",187,27.96,0.0,0.0,0.0,14.0,89.0,7.197
4025,13874,"BEEF,RND,BTTM RND,STEAK,LN & FAT,1/8"" FAT,SEL,RAW",187,20.68,0.0,0.0,0.0,23.0,60.0,9.026
7194,23104,"BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0"" FAT, SEL, RAW",187,19.2,0.0,0.0,0.0,12.0,77.0,11.702
7297,23217,"BEEF,PLATE STEK,BNLS,INSDE SKRT,LN & FAT,0"" FAT,ALL GRDS,RW",187,20.38,0.0,0.0,0.0,6.0,64.0,10.057
7370,23290,"BEEF,TOP LOIN PETIT RST/FILT,BNS,LN & FAT,1/8"" FAT,AL GRD,RW",187,21.1,0.3,0.0,0.0,6.0,89.0,8.348
3854,13399,"BEEF,RND,BTTM RND,RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD",187,27.42,0.0,0.0,0.0,7.0,36.0,6.039
7350,23270,"BEEF,RIBEYE CAP STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",187,19.46,1.75,0.0,0.0,6.0,88.0,9.530000000000001
7672,23629,"BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,CHOIC,CKD,BRLD",187,29.51,0.0,0.0,0.0,17.0,61.0,5.244
7691,23654,"BEEF,FLANK,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",186,27.89,0.0,0.0,0.0,18.0,57.0,5.987
7591,23533,"BEEF,SHLDR STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,CKD,GRILLED",186,28.22,0.0,0.0,0.0,12.0,67.0,6.875
7354,23274,"BEEF,RIBEYE FILET,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",186,29.39,0.0,0.0,0.0,6.0,87.0,5.797000000000001
7181,23091,"BEEF,CHUCK FOR STEW,LN & FAT,SEL,CKD,BRSD",186,32.29,0.0,0.0,0.0,15.0,68.0,5.678
3862,13411,"BEEF, BOTTOM ROUND, ROAST,LEAN ONLY, 0"" FAT, CHOICE, ROASTED",185,27.23,0.0,0.0,0.0,6.0,36.0,5.875
7651,23608,"BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,ALL GRDS,CKD,BRLD",185,31.82,0.0,0.0,0.0,7.0,42.0,4.156
3948,13788,"BEEF,CHUCK EYE RST,BNLS,A BF RST,LN & FAT,0"" FAT,CHOIC,RAW",185,19.14,0.0,0.0,0.0,17.0,80.0,10.98
4106,13967,"BEEF,CHUCK,TOP BLADE,LN,0"" FAT,SEL,CKD,BRLD",184,26.16,0.0,0.0,0.0,7.0,68.0,6.04
7473,23393,"BEEF,LN,TOP LN STK,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,CKD,GRILLD",184,29.67,0.0,0.0,0.0,13.0,51.0,5.777
4017,13866,"BEEF,RND,FULL CUT,LN&FAT,1/8""FAT,SEL,RAW",184,20.56,0.0,0.0,0.0,4.0,54.0,8.82
7329,23249,"BEEF,TOP LOIN FILET,BNLESS,LN,1/8"" FAT,SEL,CKD,GRILLED",184,29.85,0.2,0.0,0.0,22.0,65.0,5.478999999999999
7456,23376,"BEEF,LOIN,TENDERLOIN RST,BNLESS,LN,0"" FAT,CHOIC,CKD,RSTD",183,27.48,0.0,0.0,0.0,14.0,56.0,6.888
4092,13949,"BEEF,FLANK,STEAK,LN & FAT,0"" FAT,SEL,CKD,BRLD",183,27.78,0.0,0.0,0.0,22.0,58.0,5.833
7425,23345,"BEEF,LOIN,TNDRLN RST,BNLESS,L & F,0"" FAT,ALL GRDS,CKD,RSTD",183,27.31,0.0,0.0,0.0,13.0,56.0,6.795
3974,13821,"BEEF,CHK EYE RST,BNL,AMERICA'S BF RST,LN,0"" FAT,ALL GRD, CKD",183,26.65,0.0,0.0,0.0,19.0,80.0,7.589
3897,13454,"BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,ALL GRDS,CKD,BRLD",183,30.55,0.0,0.0,0.0,20.0,64.0,4.515000000000001
7599,23554,"BEEF,SHLDR STEAK,BNLESS,LN & FAT,0"" FAT,ALL GRDS,CKD,GRILLED",182,28.29,0.0,0.0,0.0,12.0,67.0,6.414
7198,23108,"BEEF,CHK,UND BL CNTR STK,BNL,DEN CUT,LN & FT,0""FT,ALL GR, RW",182,18.99,0.36,0.0,0.0,11.0,76.0,10.474
3923,13490,"BEEF,RIB,EYE,SML END (RIBS 10- 12) LN,0"" FAT,SEL,CKD,BRLD",182,29.93,0.0,0.0,0.0,21.0,63.0,4.721
7552,23474,"BEEF,GROUND,93% LN MEAT /7% FAT,PATTY,CKD,PAN-BROILED",182,25.56,0.06,0.0,0.0,11.0,72.0,6.559
7148,23058,"BEEF,CHCK,CLOD,SHLDR TOP&CNTR STKS,LN & FT,0"",ALL GRDS,GRLD",182,26.3,0.0,0.0,0.0,5.0,60.0,5.809
7531,23453,"BEEF,NZ,IMP,CHUCK EYE ROLL,LN & FAT,RAW",181,19.38,0.0,0.0,0.0,6.0,53.0,8.479
3873,13423,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,SEL,CKD,RSTD",181,26.57,0.0,0.0,0.0,7.0,35.0,5.877
7321,23241,"BEEF,LOIN,TOP SIRLN CAP STK,BNLS,LN,1/8"" FAT,AL GRDS,CKD,GLD",181,28.26,0.73,0.0,0.0,17.0,62.0,6.057
7175,23085,"BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0"" FAT,SEL,CKD,BRSD",181,32.96,0.0,0.0,0.0,15.0,70.0,4.933
3947,13786,"BEEF,CHUCK EYE RST,BNLESS,A BF RST,LN & FAT,0"",ALL G,RAW",180,19.18,0.0,0.0,0.0,17.0,81.0,10.879
7349,23269,"BEEF,RIBEYE CAP STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",180,19.7,1.51,0.0,0.0,6.0,88.0,8.801
7363,23283,"BEEF,LOIN,TOP SIRLOIN CAP STK,BNLS,LN & FAT,1/8"" FAT,SEL,RAW",179,20.1,0.0,0.0,0.0,7.0,78.0,9.556000000000001
7492,23414,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,HEART,CKD,BLD",179,31.29,0.0,0.0,0.0,6.0,59.0,2.8499999999999996
7686,23649,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0"" FAT,SEL,CKD,RSTD",179,27.17,0.0,0.0,0.0,20.0,58.0,6.019
7662,23619,"BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,CHOIC,CKD,RSTD",179,27.56,0.0,0.0,0.0,6.0,36.0,5.165
7332,23252,"BEEF,TOP LOIN PETITE RST,BNLESS,LN,1/8"" FAT,SEL,CKD,RSTD",179,28.48,0.74,0.0,0.0,22.0,64.0,5.314
7500,23422,"BEEF,NZ,IMP,KNUCKLE,CKD,FAST FRIED",178,27.51,0.0,0.0,0.0,5.0,49.0,4.652
7355,23275,"BEEF,RIBEYE PETITE RST,BNLESS,LN,0"" FAT,ALL GRDS,CKD,RSTD",178,28.15,0.0,0.0,0.0,6.0,55.0,5.720000000000001
3819,13359,"BEEF,CHK,UND BLCNTR STK,BNLESS,DEN CUT,LN,0"" FA, CHOICE, RAW",178,19.23,0.67,0.0,0.0,12.0,76.0,10.038
7518,23440,"BEEF,NZ,IMP,OYSTER BLADE,LN & FAT,RAW",178,21.27,0.0,0.0,0.0,4.0,57.0,7.398
4089,13943,"BEEF, SHOULDER STEAK, BONELESS, LEAN ONLY, 0"", CHOICE, GRILL",178,28.54,0.0,0.0,0.0,12.0,68.0,5.845000000000001
4038,13887,"BEEF,RND,TIP RND,LN&FAT,1/8""FAT,SEL,RAW",178,19.74,0.0,0.0,0.0,5.0,58.0,8.55
7653,23610,"BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,ALL GRDS,CKD,BRLD",178,29.42,0.0,0.0,0.0,19.0,61.0,4.555
7692,23655,"BEEF,FLANK,STEAK,LN,0"" FAT,SEL,CKD,BRLD",178,27.96,0.0,0.0,0.0,20.0,59.0,5.242
7592,23536,"BEEF,SHLDR STEAK,BNLESS,LN & FAT,0"" FAT,SEL,CKD,GRILLED",177,28.41,0.0,0.0,0.0,12.0,67.0,5.723
3918,13484,"BEEF,SHRT LOIN,T-BONE STEAK,LN,0"" FAT,SEL,CKD,BRLD",177,26.0,0.0,0.0,0.0,4.0,71.0,6.16
3899,13456,"BEEF,TOP SIRLOIN,STEAK,LN,0"" FAT,SEL,CKD,BRLD",177,30.8,0.0,0.0,0.0,22.0,66.0,3.921
7455,23375,"BEEF,LOIN,TENDERLOIN RST,BNLESS,LN,0"" FAT,ALL GRDS,CKD,RSTD",177,27.51,0.0,0.0,0.0,13.0,56.0,6.265000000000001
3860,13408,"BEEF,RND,BTTM RND,RST,LN,0"" FAT,ALL GRDS,CKD,RSTD",177,27.76,0.0,0.0,0.0,6.0,36.0,4.99
7632,23589,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,1/8"" FAT,SEL,CKD,GRILLED",177,29.44,0.0,0.0,0.0,21.0,62.0,4.471
7539,23461,"BEEF,NZ,IMP,FLAT,LN & FAT,RAW",177,20.57,0.0,0.0,0.0,5.0,49.0,7.741
7635,23592,"BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,SEL,CKD,BRLD",177,31.61,0.0,0.0,0.0,7.0,43.0,3.5460000000000003
7605,23562,"BEEF,GROUND,90% LN MEAT / 10% FAT,RAW",176,20.0,0.0,0.0,0.0,12.0,66.0,8.121
7566,23494,"BEEF,COMP OF RTL CUTS,LN & FAT,0"" FAT,CHOIC,RAW",176,21.34,0.06,0.0,0.0,13.0,61.0,8.805
3875,13425,"BEEF,RND,TIP RND,RST,LN,0"" FAT,CHOIC,CKD,RSTD",176,27.68,0.0,0.0,0.0,6.0,36.0,4.914
7149,23059,"BEEF,CHUCK,CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",176,18.99,0.0,0.0,0.0,6.0,74.0,8.089
7156,23066,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,CHOIC,RAW",175,19.38,0.29,0.0,0.0,11.0,81.0,10.273
3858,13405,"BEEF,RND,BTTM RND,RST,LN & FAT,0"" FAT,SEL,CKD,RSTD",175,28.08,0.0,0.0,0.0,7.0,37.0,4.746
7583,23516,"BEEF,SHLDR STEAK,BNLESS,LN,0"" FAT,ALL GRDS,CKD,GRILLED",175,28.6,0.0,0.0,0.0,12.0,68.0,5.41
3788,13327,"BEEF, VAR MEATS&BY-PRODUCTS, LIVER, CKD, PAN-FRIED",175,26.52,5.16,0.0,0.0,6.0,77.0,3.636
7559,23481,"BEEF,GROUND,97% LN MEAT / 3% FAT,CRUMBLES,CKD,PAN-BROWNED",175,29.46,0.0,0.0,0.0,7.0,84.0,4.744
7663,23620,"BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,CHOIC,CKD,RSTD",175,29.87,0.0,0.0,0.0,6.0,39.0,4.045
7601,23558,"BEEF,GROUND,95% LN MEAT / 5% FAT,PATTY,CKD,BRLD",174,26.29,0.0,0.0,0.0,7.0,65.0,5.696
7299,23219,"BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN & FAT,0"" FAT,SEL,RAW",174,20.87,0.0,0.0,0.0,6.0,65.0,8.575
7337,23257,"BEEF,LOIN,TOP SIRLOIN FILET,BNLESS,LN,0"" FAT,CHOIC,CKD,GRILD",174,30.45,0.0,0.0,0.0,6.0,59.0,4.696
4099,13956,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,CHOIC,RAW",174,20.64,0.0,0.0,0.0,25.0,51.0,8.217
3874,13424,"BEEF,RND,TIP RND,RST,LN,0"" FAT,ALL GRDS,CKD,RSTD",174,27.53,0.0,0.0,0.0,6.0,36.0,4.746
7604,23561,"BEEF,GROUND,95% LN MEAT / 5% FAT,LOAF,CKD,BKD",174,27.31,0.0,0.0,0.0,8.0,58.0,5.335
7427,23347,"BEEF,LOIN,TENDERLOIN RST,BNLESS,LN & FAT,0"" FAT,SEL,CKD,RSTD",174,27.38,0.0,0.0,0.0,13.0,54.0,5.781
3762,13149,"BEEF,RIB,SHORTRIBS,LN ONLY,CHOIC,RAW",173,19.05,0.0,0.0,,8.0,65.0,8.71
7582,23515,"BEEF,CHUCK,CLOD RST,LN ONLY,TO 1/4"" FAT,ALL GRDS,CKD,RSTD",173,26.36,0.0,0.0,0.0,7.0,71.0,5.438000000000001
7241,23151,"BEEF,RIB EYE STEAK/RST,BONE-IN,LIP-ON,LN,1/8"" FAT,CHOIC,RAW",173,20.93,0.0,0.0,0.0,9.0,65.0,8.411
3949,13791,"BEEF,CHUCK EYE RST,BNLS,A BF RST,LN & FAT,0"" FAT,SEL,RAW",173,19.25,0.0,0.0,0.0,18.0,82.0,10.73
4030,13879,"BEEF,RND,EYE OF RND,RST,LN & FAT,1/8"" FAT,CHOIC,RAW",173,21.68,0.0,0.0,0.0,16.0,55.0,7.359999999999999
7319,23239,"BEEF,LOIN,TOP SIRLIN PETITE RST,BNLS,LN,0"" FAT,CHOC,CKD,RSTD",173,28.97,0.0,0.0,0.0,5.0,57.0,4.687
4052,13901,"BEEF,RND,TOP RND,LN&FAT,1/8""FAT,PRIME,RAW",173,22.24,0.0,0.0,0.0,3.0,51.0,6.89
3765,13158,"BEEF,RND,FULL CUT,LN,1/4""FAT,SEL,CKD,BRLD",172,29.25,0.0,0.0,,5.0,64.0,4.050000000000001
7200,23110,"BEEF,CHK,UND BLE CNTR STK,BNL,DEN CUT,LN & FT,0""FT, SEL,RW",172,19.2,0.09,0.0,0.0,11.0,76.0,9.417
4088,13940,"BEEF,CHUCK,CLOD RST,LN,0"" FAT,SEL,CKD,RSTD",172,28.09,0.0,0.0,0.0,7.0,74.0,5.07
7581,23514,"BEEF,CHUCK,CLOD RST,LN,0"" FAT,ALL GRDS,CKD,RSTD",172,26.82,0.0,0.0,0.0,7.0,74.0,5.307
3976,13823,"BEEF,CHUCK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,SEL,CKD",172,27.02,0.0,0.0,0.0,20.0,81.0,6.308999999999999
7255,23165,"BEEF,PLATE STEAK,BNLESS,INSIDE SKIRT,LN,0"" FAT,CHOIC,RAW",171,20.89,0.0,0.0,0.0,6.0,67.0,7.975999999999999
4087,13937,"BEEF,CHUCK,CLOD RST,LN,0"" FAT,CHOIC,CKD,RSTD",171,25.95,0.0,0.0,0.0,7.0,74.0,5.47
7420,23340,"BEEF,LOIN,TOP LOIN STK,BNLS,LIP OFF,LN & FAT,0"" FT,CHOIC,RAW",171,22.19,0.0,0.0,0.0,15.0,45.0,8.118
3866,13416,"BEEF,RND,EYE OF RND RST,BNLESS,LN & FT,0"" FAT,CHOIC,CKD,RSTD",171,29.79,0.0,0.0,0.0,16.0,66.0,3.615
7336,23256,"BEEF,LOIN,TOP SIRLOIN FILET,BNLS,LN,0"" FAT,ALL GRDS,CKD,GRLD",171,30.58,0.0,0.0,0.0,6.0,59.0,4.301
7323,23243,"BEEF,LOIN,TOP SIRLOIN CAP STEK,BNLS,LN,1/8"" FAT,SEL,CKD,GRLD",170,28.36,0.22,0.0,0.0,21.0,63.0,5.138999999999999
7372,23292,"BEEF,TOP LOIN PETITE RST/FILET,BNLS,LN & FAT,1/8"" FAT,SEL,RW",170,21.6,0.0,0.0,0.0,7.0,85.0,6.6850000000000005
7631,23588,"BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,SEL,CKD,BRLD",170,29.34,0.0,0.0,0.0,21.0,62.0,3.8689999999999998
4107,13968,"BEEF,RND,TOP RND STK,BNLS,LN & FAT,0"" FAT,CHOIC,CKD,GRLD",170,30.12,0.0,0.0,0.0,18.0,78.0,3.8529999999999998
3816,13356,"BEEF,CHK,UNDBL CNTR STK,BNLESS,DENCUT,LN,0"" FA, ALL GRD, RAW",170,19.42,0.49,0.0,0.0,11.0,77.0,9.021
7339,23259,"BEEF,LOIN,TOP SIRLON PTIT RST,BLS,LN,0"" FAT,AL GRDS,CKD,RSTD",170,29.12,0.0,0.0,0.0,5.0,57.0,4.0649999999999995
4114,13975,"BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",169,20.15,0.0,0.0,0.0,13.0,79.0,8.476
7158,23068,"BEEF,CHUCK,SHRT RIBS,BNLESS,LN,0"" FAT,ALL GRDS,RAW",169,19.68,0.05,0.0,0.0,12.0,85.0,9.59
3864,13414,"BEEF,RND,BTTM RND RST,LN,0"" FAT,SEL,CKD,RSTD",169,28.29,0.0,0.0,0.0,6.0,38.0,4.107
7457,23377,"BEEF,LOIN,TENDERLOIN RST,LN,BNLESS,0"" FAT,SEL,CKD,RSTD",169,27.55,0.0,0.0,0.0,13.0,54.0,5.329000000000001
4090,13946,"BEEF,SHLDR STEAK,BNLESS,LN,0"" FAT,SEL,CKD,GRILLED",169,28.71,0.0,0.0,0.0,12.0,68.0,4.795
7351,23271,"BEEF,RIBEYE CAP STEAK,BNLESS,LN,0"" FAT,SEL,RAW",169,20.05,1.15,0.0,0.0,7.0,84.0,7.708
7560,23482,"BEEF,COMP OF RTL CUTS,LN & FAT,0"" FAT,ALL GRDS,RAW",169,20.95,0.05,0.0,0.0,13.0,61.0,8.21
7641,23598,"BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,ALL GRDS,CKD,RSTD",169,29.73,0.0,0.0,0.0,6.0,38.0,3.5940000000000003
7534,23456,"BEEF,NZ,IMP,EYE RND,LN & FAT,CKD,SLOW RSTD",168,29.49,0.0,0.0,0.0,4.0,43.0,3.867
4045,13894,"BEEF,RND,TOP RND,STEAK,LN & FAT,1/8"" FAT,CHOIC,RAW",168,21.94,0.0,0.0,0.0,17.0,57.0,6.7620000000000005
4102,13959,"BEEF,RND,TOP RND STK,BNLS,LN & FAT,0"" FAT,ALL GRDS,CKD,GRLD",167,29.96,0.0,0.0,0.0,18.0,75.0,3.8440000000000003
7570,23498,"BEEF,COMP OF RTL CUTS,LN,1/8"" FAT,SEL,CKD",167,27.51,0.0,0.0,0.0,11.0,51.0,4.9830000000000005
